Time,Time Code,Country Name,Country Code,Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],Domestic general government health expenditure (% of current health expenditure) [SH.XPD.GHED.CH.ZS],Domestic general government health expenditure (% of general government expenditure) [SH.XPD.GHED.GE.ZS],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS]
2020,YR2020,Euro area,EMU,8.53625425285589,76.0654796171819,15.6804634293925,22.2125795939203
2020,YR2020,Europe & Central Asia,ECS,7.9654873529849,75.7916948238981,15.7015050718881,21.4078798394052
2020,YR2020,Europe & Central Asia (excluding high income),ECA,3.50198833476168,63.0544280353288,10.2626470149297,15.4940893194633
2020,YR2020,Europe & Central Asia (IDA & IBRD countries),TEC,4.77013147695212,70.3845535132037,12.1935582336314,18.1451045812588
2020,YR2020,European Union,EUU,8.32225265232369,76.617308327662,15.4546786866939,22.1973453306569
2020,YR2020,Fragile and conflict affected situations,FCS,1.64109402930895,33.1929004068889,..,..
2020,YR2020,Heavily indebted poor countries (HIPC),HPC,1.67413818189721,33.6694008995634,7.36665674981153,11.7771596958123
2020,YR2020,High income,HIC,9.09669127064606,66.1443111571202,18.6436219267428,18.8024841622432
2020,YR2020,IBRD only,IBD,3.24388175723422,55.6694921828986,..,16.5173630868664
2020,YR2020,IDA & IBRD total,IBT,3.09075649366976,54.3287012118112,..,16.2482300892184
2020,YR2020,IDA blend,IDB,1.12502290444827,30.6962997111831,..,..
2020,YR2020,IDA only,IDX,1.23742171099491,29.2322283211277,6.86876349762355,9.69907115188798
2020,YR2020,IDA total,IDA,1.18697902418437,29.827385620736,..,11.6559248382157
2020,YR2020,Late-demographic dividend,LTE,3.53220124445078,57.6682611544545,..,17.7011657763726
2020,YR2020,Latin America & Caribbean,LCN,4.5739617999769,54.3668343701082,12.3618880712498,16.7332237418151
2020,YR2020,Latin America & Caribbean (excluding high income),LAC,4.46914571324487,53.9351820817896,11.5245648576074,17.0587829074528
2020,YR2020,Latin America & the Caribbean (IDA & IBRD countries),TLA,4.40599238483192,53.0066649562346,12.3557842564324,16.3725843891887
2020,YR2020,Least developed countries: UN classification,LDC,0.976021815732488,24.5321901895356,5.54764043722987,9.2570624343252
2020,YR2020,Low & middle income,LMY,2.88965663903378,52.4096748858352,..,16.0664518534532
2020,YR2020,Low income,LIC,1.33378351458194,21.8363922927654,..,12.1865748300601
2020,YR2020,Lower middle income,LMC,1.40497620480142,36.7423586269911,..,11.8291186275036
2020,YR2020,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3.5856059677595,61.0584876361464,..,19.805226507932
2020,YR2020,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2.23682854233531,43.9107524970417,..,15.2105107600368
2020,YR2020,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2.22126143717361,44.0289628309659,..,15.1313181273766
2020,YR2020,Middle income,MIC,2.90536877605347,52.7734880731522,..,16.1017282691295
2020,YR2020,North America,NAC,10.6508336916776,57.9066422438784,22.2214117303191,15.4565672625997
2020,YR2020,Not classified,INX,..,..,..,..
2020,YR2020,OECD members,OED,9.18030747696687,65.8473364164072,18.7102162832303,18.5786793144613
2020,YR2020,Other small states,OSS,5.71976241083883,72.2034165280577,13.714366794432,22.1631805877234
2020,YR2020,Pacific island small states,PSS,3.60394594788054,58.0669718117454,9.13090719093637,25.3538059157331
2020,YR2020,Post-demographic dividend,PST,9.49725269649179,65.816902242804,19.0450691454699,18.7652340588904
2020,YR2020,Pre-demographic dividend,PRE,1.28127221595022,28.9319182763292,..,..
2020,YR2020,Small states,SST,5.12329266937942,67.4365631583471,..,23.2885670665692
2020,YR2020,South Asia,SAS,1.15198537666826,35.3018041625106,..,10.9099918798807
2020,YR2020,South Asia (IDA & IBRD),TSA,1.15198537666826,35.3018041625106,..,10.9099918798807
2020,YR2020,Sub-Saharan Africa,SSF,2.14553045860479,42.4876542663875,..,15.466903055397
2020,YR2020,Sub-Saharan Africa (excluding high income),SSA,2.22092391418651,43.02521001847,..,15.8610011623021
2020,YR2020,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.14553045860479,42.4876542663875,..,15.466903055397
2020,YR2020,Upper middle income,UMC,3.30042097814328,55.5020456320733,..,17.1133397227959
2020,YR2020,World,WLD,6.91208989250673,63.6630484188311,..,17.8518370636829
2021,YR2021,Afghanistan,AFG,0.71036452,3.30272126,3.96101093,21.2623843883974
2021,YR2021,Albania,ALB,2.93650842,39.68719864,9.1411314,12.8352254087666
2021,YR2021,Algeria,DZA,2.87281084,57.32943726,8.82852936,18.4286289389909
2021,YR2021,American Samoa,ASM,..,..,..,..
2021,YR2021,Andorra,AND,6.16799164,74.00547791,15.79053783,..
2021,YR2021,Angola,AGO,1.70953035,55.27503586,8.77736568,7.68345467585382
2021,YR2021,Antigua and Barbuda,ATG,3.14530611,63.00733948,13.09404564,..
2021,YR2021,Argentina,ARG,6.13617182,61.12746429,16.24209404,15.9158179423023
2021,YR2021,Armenia,ARM,2.18868065,17.7613945,7.6349659,13.649850256969
2021,YR2021,Aruba,ABW,..,..,..,22.8317058472403
2021,YR2021,Australia,AUS,7.92752075,76.04151917,19.3094101,22.4227187171293
2021,YR2021,Austria,AUT,9.49303722,78.11663055,16.89701462,21.7317656146414
2021,YR2021,Azerbaijan,AZE,1.48136711,31.61755943,4.60517836,13.867442319577
2021,YR2021,"Bahamas, The",BHS,3.7896328,54.09319687,13.46698189,17.3440225969926
2021,YR2021,Bahrain,BHR,2.86753535,63.83311081,9.00746346,15.2083548234166
2021,YR2021,Bangladesh,BGD,0.39985999,16.9037323,3.08361363,5.88274868783073
2021,YR2021,Barbados,BRB,4.31054258,54.29811096,12.42657375,..
2021,YR2021,Belarus,BLR,4.87342072,74.22771454,13.14916134,16.8160720040254
2021,YR2021,Belgium,BEL,8.47336483,76.70115662,15.44107151,23.8396339313803
2021,YR2021,Belize,BLZ,3.52172375,69.62100983,13.66147041,16.6904215983971
2021,YR2021,Benin,BEN,0.31783193,12.31288433,1.60077071,10.075964534303
2021,YR2021,Bermuda,BMU,..,..,..,12.318359975402
2021,YR2021,Bhutan,BTN,2.0559864,66.90692902,5.61295128,22.6722251193985
2021,YR2021,Bolivia,BOL,5.88221836,72.08840179,17.10036659,19.3369845837374
2021,YR2021,Bosnia and Herzegovina,BIH,6.52639914,68.30247498,16.3745594,19.4015205743907
2021,YR2021,Botswana,BWA,4.83167076,76.60140991,14.61503124,31.530526366571
2021,YR2021,Brazil,BRA,4.30673933,44.69210815,10.02862263,18.5475883605677
2021,YR2021,British Virgin Islands,VGB,..,..,..,..
2021,YR2021,Brunei Darussalam,BRN,1.99766231,93.06930542,6.82148027,22.467059107604
2021,YR2021,Bulgaria,BGR,5.54961395,64.38867188,13.32519054,18.8851860438699
2021,YR2021,Burkina Faso,BFA,2.74351549,42.81739426,9.83841515,20.2479804523801
2021,YR2021,Burundi,BDI,2.22770119,24.76642799,7.33287811,30.7724699997721
2021,YR2021,Cabo Verde,CPV,5.40586853,73.88491058,17.09349632,26.5876325060221
2021,YR2021,Cambodia,KHM,1.46730268,26.58272362,6.99103546,6.56578640454773
2021,YR2021,Cameroon,CMR,0.48458481,11.25529861,2.86053681,12.0432363133751
2021,YR2021,Canada,CAN,9.06106949,72.96011353,19.94158363,21.2842897783513
2021,YR2021,Cayman Islands,CYM,..,..,..,..
2021,YR2021,Central African Republic,CAF,1.26429796,13.81337929,6.42116737,9.14075000341498
2021,YR2021,Chad,TCD,0.77472174,18.54059792,5.60994196,9.33553170706264
2021,YR2021,Channel Islands,CHI,..,..,..,..
2021,YR2021,Chile,CHL,5.19773149,53.66268158,15.52412415,14.7373122384899
2021,YR2021,China,CHN,2.91082072,54.06824493,8.9053545,16.3512045683208
2021,YR2021,Colombia,COL,6.54606009,72.59104156,19.08301163,16.04633106217
2021,YR2021,Comoros,COM,0.94517165,14.69096661,4.73731661,10.1267158082921
2021,YR2021,"Congo, Dem. Rep.",COD,0.61649537,16.76400948,4.47285557,8.26179625751041
2021,YR2021,"Congo, Rep.",COG,1.72020531,49.24162292,8.21684074,14.8705070974177
2021,YR2021,Costa Rica,CRI,5.35382223,70.3404007,25.77289963,16.5307979779086
2021,YR2021,Cote d'Ivoire,CIV,1.59011114,42.2668457,7.77389526,9.96265946726249
2021,YR2021,Croatia,HRV,6.73958969,84.10275269,14.12722969,23.0666648716537
2021,YR2021,Cuba,CUB,12.62829018,91.59377289,21.48244095,33.8264022512834
2021,YR2021,Curacao,CUW,..,..,..,..
2021,YR2021,Cyprus,CYP,7.68446827,81.09810638,18.33872795,18.7839611599537
2021,YR2021,Czechia,CZE,8.17704678,86.50693512,17.58224487,20.7709874590881
2021,YR2021,Denmark,DNK,9.05487061,84.25262451,18.18072319,23.8455501887973
2021,YR2021,Djibouti,DJI,0.76676679,26.56209755,3.30895972,18.1462403988085
2021,YR2021,Dominica,DMA,4.03373861,63.85919571,5.75316286,..
2021,YR2021,Dominican Republic,DOM,3.28691697,66.83336639,17.73084641,10.4769394644063
2021,YR2021,Ecuador,ECU,5.18640471,63.19903946,13.87108326,14.4433893877456
2021,YR2021,"Egypt, Arab Rep.",EGY,1.73679698,37.67822266,6.79944944,7.55804355330102
2021,YR2021,El Salvador,SLV,6.41989136,63.39575195,20.26441765,19.3467717333594
2021,YR2021,Equatorial Guinea,GNQ,0.67799932,19.97240067,5.35568953,25.4888078033074
2021,YR2021,Eritrea,ERI,0.88709611,21.23057175,2.37287188,..
2021,YR2021,Estonia,EST,5.68776131,76.05378723,13.69845581,19.8156868080864
2021,YR2021,Eswatini,SWZ,3.65004921,49.43660736,12.30096912,21.7904289797425
2021,YR2021,Ethiopia,ETH,0.97918016,30.52746391,7.09674501,8.83582491858562
2021,YR2021,Faroe Islands,FRO,..,..,..,28.8268815944237
2021,YR2021,Fiji,FJI,3.65724373,51.79610825,10.31014252,23.6071786886556
2021,YR2021,Finland,FIN,8.00011158,81.34672546,14.33594036,24.7953884002508
2021,YR2021,France,FRA,9.31913662,75.81291199,15.79060841,24.3515984176563
2021,YR2021,French Polynesia,PYF,..,..,..,32.9101112368206
2021,YR2021,Gabon,GAB,1.59164667,59.16372681,9.59155846,11.8172640051926
2021,YR2021,"Gambia, The",GMB,1.60761929,50.35596466,7.47852039,9.75803714271528
2021,YR2021,Georgia,GEO,4.43811321,53.37267685,14.22989559,14.1266594756604
2021,YR2021,Germany,DEU,10.20334721,79.08522034,20.03149986,21.6742192217514
2021,YR2021,Ghana,GHA,2.09936643,54.3833847,7.71488237,8.00565308777829
2021,YR2021,Gibraltar,GIB,..,..,..,..
2021,YR2021,Greece,GRC,5.43937159,59.22166824,9.43038368,21.4974385558012
2021,YR2021,Greenland,GRL,..,..,..,44.2577666597447
2021,YR2021,Grenada,GRD,2.16832995,40.57250595,6.94231892,..
2021,YR2021,Guam,GUM,..,..,..,..
2021,YR2021,Guatemala,GTM,2.35581493,33.76638794,17.40895462,11.2203671237721
2021,YR2021,Guinea,GIN,0.68109477,18.32088852,4.49041605,17.4820305537183
2021,YR2021,Guinea-Bissau,GNB,1.13646221,13.92155838,4.55369139,18.7024428218539
2021,YR2021,Guyana,GUY,3.35385275,68.11651611,12.89485264,..
2021,YR2021,Haiti,HTI,0.38798842,11.27165031,4.16683865,7.47295579775888
2021,YR2021,Honduras,HND,3.43701577,37.51784134,12.09214497,15.6740308613565
2021,YR2021,"Hong Kong SAR, China",HKG,..,..,..,12.6776298103225
2021,YR2021,Hungary,HUN,5.33222008,72.22007751,11.01464176,20.7647214478007
2021,YR2021,Iceland,ISL,8.1997118,83.78192139,16.46465302,27.3969214288362
2021,YR2021,India,IND,1.35207272,40.39885712,4.45562935,10.4763782400684
2021,YR2021,Indonesia,IDN,2.20201159,59.41187668,12.14989853,9.24694161503832
2021,YR2021,"Iran, Islamic Rep.",IRN,3.18725681,55.23709869,22.46759224,14.2335765896255
2021,YR2021,Iraq,IRQ,2.59091353,49.34173965,6.98392916,17.7173083564783
2021,YR2021,Ireland,IRL,5.10522509,77.39710236,20.92293739,11.685370111011
2021,YR2021,Isle of Man,IMN,..,..,..,..
2021,YR2021,Israel,ISR,5.16274118,67.29943085,12.66876125,22.1207775122752
2021,YR2021,Italy,ITA,6.95642328,74.44884491,12.36381245,19.1946040488087
2021,YR2021,Jamaica,JAM,5.11554575,71.19547272,16.17764664,..
2021,YR2021,Japan,JPN,9.53258419,85.18865967,22.43769836,21.2457665716874
2021,YR2021,Jordan,JOR,2.56239223,35.57975388,7.93684816,15.8410812024988
2021,YR2021,Kazakhstan,KAZ,2.56396055,65.33066559,11.61758327,11.2703470377122
2021,YR2021,Kenya,KEN,2.22920752,48.8298645,9.28240871,12.1468578016243
2021,YR2021,Kiribati,KIR,8.75324631,75.10938263,10.56426334,53.5672353738279
2021,YR2021,"Korea, Dem. People's Rep.",PRK,..,..,..,..
2021,YR2021,"Korea, Rep.",KOR,5.43299103,60.65415573,14.3932476,18.1598006151817
2021,YR2021,Kosovo,XKX,..,..,..,12.8723308672227
2021,YR2021,Kuwait,KWT,5.00419092,90.95422363,9.94189453,25.391246550562
2021,YR2021,Kyrgyz Republic,KGZ,2.95868587,55.27408218,9.22340775,16.6329417875076
2021,YR2021,Lao PDR,LAO,0.71924585,26.21234703,4.57976532,..
2021,YR2021,Latvia,LVA,6.31591749,69.32985687,14.14328766,21.7309999551168
2021,YR2021,Lebanon,LBN,1.40135205,28.85609627,15.34431744,2.36013682064937
2021,YR2021,Lesotho,LSO,4.41677332,40.84423447,8.15242481,34.6882565674606
2021,YR2021,Liberia,LBR,1.11087501,8.02745628,3.73020124,..
2021,YR2021,Libya,LBY,4.47216082,71.97093201,6.91146994,34.6344715672153
2021,YR2021,Liechtenstein,LIE,..,..,..,..
2021,YR2021,Lithuania,LTU,5.23037624,67.40434265,13.96639061,17.497494956833
2021,YR2021,Luxembourg,LUX,4.92726374,87.04403687,11.49961758,17.3096066828169
2021,YR2021,"Macao SAR, China",MAC,..,..,..,21.1538926937877
2021,YR2021,Madagascar,MDG,0.73712856,21.03363609,5.37779427,17.4535706647451
2021,YR2021,Malawi,MWI,1.36136484,17.84657478,5.75638103,..
2021,YR2021,Malaysia,MYS,2.45866942,56.21326447,10.05688477,12.6368812579757
2021,YR2021,Maldives,MDV,7.17436171,71.06060791,18.17274666,18.6831087463756
2021,YR2021,Mali,MLI,1.32343721,38.17794037,5.03743124,12.5434586605531
2021,YR2021,Malta,MLT,6.9819088,67.36936951,16.33701324,18.3429579318526
2021,YR2021,Marshall Islands,MHL,5.22687531,41.67832565,7.45046282,60.9230977211279
2021,YR2021,Mauritania,MRT,1.49700129,39.60084915,7.20409536,14.9695395666927
2021,YR2021,Mauritius,MUS,3.35773063,50.75102997,10.8982172,17.2322042075408
2021,YR2021,Mexico,MEX,2.95189285,50.09624481,11.03306103,11.4047335554869
2021,YR2021,"Micronesia, Fed. Sts.",FSM,1.1592555,10.15713215,1.73222089,..
2021,YR2021,Moldova,MDA,5.05644417,65.2525177,14.62191486,16.7622739221644
2021,YR2021,Monaco,MCO,3.29617596,89.75241089,13.64591026,..
2021,YR2021,Mongolia,MNG,4.2121501,58.41748047,11.73573017,14.9127365231555
2021,YR2021,Montenegro,MNE,6.45562506,61.17606354,14.40235138,19.7093670460994
2021,YR2021,Morocco,MAR,2.25892401,40.90240479,7.22179794,18.9738383456202
2021,YR2021,Mozambique,MOZ,2.5082314,28.27827072,8.15276432,18.7299195994103
2021,YR2021,Myanmar,MMR,0.9694733,16.61196899,4.15376949,..
2021,YR2021,Namibia,NAM,4.40360975,47.15965271,11.23579884,25.052912407333
2021,YR2021,Nauru,NRU,9.41186619,78.42823029,10.09949112,..
2021,YR2021,Nepal,NPL,1.76734555,33.19998932,6.48608112,8.25401086967028
2021,YR2021,Netherlands,NLD,7.76453114,69.79412079,16.89245033,25.1515899276541
2021,YR2021,New Caledonia,NCL,..,..,..,..
2021,YR2021,New Zealand,NZL,7.73204327,77.17066956,18.74261665,21.0705871213176
2021,YR2021,Nicaragua,NIC,6.08160973,63.3996315,19.97416687,15.4655261086513
2021,YR2021,Niger,NER,2.12211633,36.49679565,8.74735737,17.3385320753636
2021,YR2021,Nigeria,NGA,0.54102808,13.27266693,4.30794764,..
2021,YR2021,North Macedonia,MKD,4.64438057,54.48571014,13.00440311,15.8306657801479
2021,YR2021,Northern Mariana Islands,MNP,..,..,..,..
2021,YR2021,Norway,NOR,8.43056965,85.90119171,17.90555382,22.4493406578412
2021,YR2021,Oman,OMN,3.81048203,87.19075012,10.54545403,22.1420061949011
2021,YR2021,Pakistan,PAK,1.11154783,37.17354584,6.0219512,10.9295676776143
2021,YR2021,Palau,PLW,6.20143795,42.39680099,9.50615215,41.9730149660937
2021,YR2021,Panama,PAN,5.07548141,55.55649948,21.44971657,13.7437086117035
2021,YR2021,Papua New Guinea,PNG,1.16997361,50,5.32512045,..
2021,YR2021,Paraguay,PRY,4.46610212,55.598526,18.37322617,12.013631687471
2021,YR2021,Peru,PER,4.46727848,66.88330078,18.99525452,13.7498135562536
2021,YR2021,Philippines,PHL,2.6710124,44.70307541,9.82003498,15.5791947083897
2021,YR2021,Poland,POL,4.64238501,72.1026535,10.52891159,18.523151073936
2021,YR2021,Portugal,PRT,6.97905874,62.74221039,14.70584869,18.6558096632307
2021,YR2021,Puerto Rico (US),PRI,..,..,..,7.35286103286208
2021,YR2021,Qatar,QAT,2.45963025,85.02615356,8.37510967,16.6489447943261
2021,YR2021,Romania,ROU,4.89423656,75.64733124,12.23127174,17.8253216010134
2021,YR2021,Russian Federation,RUS,4.85239649,69.56000519,13.99600124,17.2518644108863
2021,YR2021,Rwanda,RWA,2.99335504,40.98361969,9.47249985,16.9437619532634
2021,YR2021,Samoa,WSM,5.12975359,75.29850769,14.77614212,16.9329103819423
2021,YR2021,San Marino,SMR,6.62202978,88.14421082,17.85217285,18.4723388977779
2021,YR2021,Sao Tome and Principe,STP,3.36913323,42.87030411,13.14262199,..
2021,YR2021,Saudi Arabia,SAU,4.56539679,76.9837265,14.40493202,21.6735834858218
2021,YR2021,Senegal,SEN,1.20091772,27.03209496,4.65546513,15.1624726863083
2021,YR2021,Serbia,SRB,6.25841427,62.52470398,13.44525528,18.7648402743056
2021,YR2021,Seychelles,SYC,3.93561316,75.64611053,10.17943954,25.8451233580434
2021,YR2021,Sierra Leone,SLE,1.93579924,22.63207436,6.8514905,8.06446285016589
2021,YR2021,Singapore,SGP,3.14425731,60.85375214,19.12000847,10.6408439406424
2021,YR2021,Sint Maarten (Dutch part),SXM,..,..,..,..
2021,YR2021,Slovak Republic,SVK,6.184412,79.73459625,13.63916302,20.7880143872167
2021,YR2021,Slovenia,SVN,6.94401264,73.24479675,14.02776909,20.8504561648018
2021,YR2021,Solomon Islands,SLB,3.45109582,69.75315094,10.53946018,26.5787278585565
2021,YR2021,"Somalia, Fed. Rep.",SOM,0.26722008,10.40244293,5.71560478,7.13276292879149
2021,YR2021,South Africa,ZAF,5.50502062,63.46336746,16.88567543,19.1782663776178
2021,YR2021,South Sudan,SSD,0.92913347,14.85190582,2.10620522,..
2021,YR2021,Spain,ESP,7.59839487,73.70912933,15.20378113,21.0051364901244
2021,YR2021,Sri Lanka,LKA,1.89798272,47.11619568,9.48533821,9.45146674010959
2021,YR2021,St. Kitts and Nevis,KNA,3.55224419,57.48508072,8.62209606,..
2021,YR2021,St. Lucia,LCA,2.4075079,42.3945961,8.39601612,..
2021,YR2021,St. Martin (French part),MAF,..,..,..,..
2021,YR2021,St. Vincent and the Grenadines,VCT,3.63106132,67.71557617,9.59724998,..
2021,YR2021,Sudan,SDN,0.76582283,27.04865837,7.86141205,10.9562837482065
2021,YR2021,Suriname,SUR,3.22551394,59.07432938,10.06413364,..
2021,YR2021,Sweden,SWE,9.55624676,86.07830811,19.44090652,25.7524415924533
2021,YR2021,Switzerland,CHE,4.30264139,35.84143829,11.98693657,11.9159806875632
2021,YR2021,Syrian Arab Republic,SYR,1.72604144,36.67641068,7.59306431,6.83495852711064
2021,YR2021,Tajikistan,TJK,1.94076729,23.17321777,7.02093792,10.8842527872508
2021,YR2021,Tanzania,TZA,0.94497848,27.21255493,5.13516998,8.00508198452759
2021,YR2021,Thailand,THA,3.62601829,70.36208344,13.7009182,18.2351747744466
2021,YR2021,Timor-Leste,TLS,7.25224161,63.44329834,6.97073126,28.1955064065069
2021,YR2021,Togo,TGO,0.55793744,9.93372917,2.56088448,12.7582397865989
2021,YR2021,Tonga,TON,3.62085176,47.43763733,7.34476376,28.5888512751684
2021,YR2021,Trinidad and Tobago,TTO,3.31786156,46.55833817,11.07291508,..
2021,YR2021,Tunisia,TUN,4.12733793,59.15893555,12.39702797,20.806631363051
2021,YR2021,Turkiye,TUR,3.59388018,78.80183411,11.66006184,12.945413768371
2021,YR2021,Turkmenistan,TKM,0.94310212,17.1723938,8.68343639,11.8853198953298
2021,YR2021,Turks and Caicos Islands,TCA,..,..,..,..
2021,YR2021,Tuvalu,TUV,10.14400482,51.89801407,8.19717598,..
2021,YR2021,Uganda,UGA,1.14884925,20.95950127,5.34038734,9.93159612659213
2021,YR2021,Ukraine,UKR,4.27551651,52.12297821,10.56005383,17.7421719075322
2021,YR2021,United Arab Emirates,ARE,3.40082932,64.10680389,12.8867445,14.6108935200217
2021,YR2021,United Kingdom,GBR,10.13358212,84.31277466,22.08565712,22.259385665529
2021,YR2021,United States,USA,9.68752384,55.33708954,21.36964989,14.2530325041781
2021,YR2021,Uruguay,URY,6.54725218,73.42716217,21.69021225,..
2021,YR2021,Uzbekistan,UZB,3.01737761,39.1982193,9.89793396,14.9259640726969
2021,YR2021,Vanuatu,VUT,1.23241973,27.10375404,2.77639413,24.0378713193579
2021,YR2021,"Venezuela, RB",VEN,1.3752538,33.52462387,4.81796265,..
2021,YR2021,Viet Nam,VNM,1.96029603,43.20146179,9.740695,9.58508554643739
2021,YR2021,Virgin Islands (U.S.),VIR,..,..,..,33.9028178389172
2021,YR2021,West Bank and Gaza,PSE,4.26700115,40.89227676,13.84066105,23.7992158595174
2021,YR2021,"Yemen, Rep.",YEM,0.30027735,4.86245489,3.65277243,..
2021,YR2021,Zambia,ZMB,2.82306838,42.51919937,9.25484943,11.5310478017208
2021,YR2021,Zimbabwe,ZWE,0.91249925,32.75635529,5.21166706,14.9159064860322
2021,YR2021,Africa Eastern and Southern,AFE,3.13194274883402,51.4975347631218,13.6314159423005,14.6827375950211
2021,YR2021,Africa Western and Central,AFW,0.982533258054763,23.6307618270728,..,..
2021,YR2021,Arab World,ARB,3.37433382332053,62.8095416455385,..,17.5397424973511
2021,YR2021,Caribbean small states,CSS,3.46354536515358,52.8051541765,..,..
2021,YR2021,Central Europe and the Baltics,CEB,5.63730247682195,75.7358424037081,12.7011979413422,19.4189674601532
2021,YR2021,Early-demographic dividend,EAR,2.78674056819285,54.4460548624598,..,13.0062106409531
2021,YR2021,East Asia & Pacific,EAS,4.41992752901428,65.5168529531671,..,17.0383054297657
2021,YR2021,East Asia & Pacific (excluding high income),EAP,2.84870383761434,54.1454047838354,..,15.8215615162176
2021,YR2021,East Asia & Pacific (IDA & IBRD countries),TEA,2.84879543463872,54.1455092311949,..,15.8218926801116
2021,YR2021,Euro area,EMU,8.53791908214119,75.9893092202104,16.0836260402533,21.7018509915521
2021,YR2021,Europe & Central Asia,ECS,7.85860257038102,75.4978000034067,16.4373842333573,20.6392237570807
2021,YR2021,Europe & Central Asia (excluding high income),ECA,3.58813988069915,62.6047485596413,11.43961960764,14.0012778867137
2021,YR2021,Europe & Central Asia (IDA & IBRD countries),TEC,4.41001245093152,68.2536888184798,12.4247338191976,16.4201017250412
2021,YR2021,European Union,EUU,8.31997398307675,76.5446247659043,15.9242087809973,21.6718168875277
2021,YR2021,Fragile and conflict affected situations,FCS,1.70235546907469,32.2932544662588,..,..
2021,YR2021,Heavily indebted poor countries (HIPC),HPC,1.62137685151508,32.6800748847061,7.00102884735609,11.4045163424895
2021,YR2021,High income,HIC,8.58831198869672,65.5006573881826,18.7550413723102,18.1698831428513
2021,YR2021,IBRD only,IBD,3.15460675779335,55.3109679177,..,15.3158345131027
2021,YR2021,IDA & IBRD total,IBT,3.02042498722228,53.9377122905858,..,15.1508286965931
2021,YR2021,IDA blend,IDB,1.19942472975902,29.5681555215917,..,..
2021,YR2021,IDA only,IDX,1.2058196267138,27.8369079308025,6.54092064622742,9.54916848019613
2021,YR2021,IDA total,IDA,1.20294482333135,28.578125455524,..,11.578701196555
2021,YR2021,Late-demographic dividend,LTE,3.36871488524178,57.0039007363023,..,16.4263080372842
2021,YR2021,Latin America & Caribbean,LCN,4.35248403249245,52.659872897503,13.3119871100391,15.4866978923382
2021,YR2021,Latin America & Caribbean (excluding high income),LAC,4.24793037671103,52.226442597802,12.6712865983371,15.7636230624518
2021,YR2021,Latin America & the Caribbean (IDA & IBRD countries),TLA,4.35382489322886,52.6571215491678,13.3116255001428,15.1290731895402
2021,YR2021,Least developed countries: UN classification,LDC,0.970342073660075,23.6595186360704,..,9.14169162143723
2021,YR2021,Low & middle income,LMY,2.83546985149518,52.0697061776406,..,15.0255690919587
2021,YR2021,Low income,LIC,1.26778466927758,20.4015577497166,..,11.5422417151402
2021,YR2021,Lower middle income,LMC,1.51198579331427,38.1132205077172,..,11.2942386273092
2021,YR2021,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3.41848683604422,61.1600879899654,..,17.3186545500791
2021,YR2021,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2.30109081847014,44.6336233637317,..,13.6423061882222
2021,YR2021,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2.28213710331801,44.7086509682378,..,13.5446284213573
2021,YR2021,Middle income,MIC,2.8502393510432,52.4199468295917,..,15.0539550861069
2021,YR2021,North America,NAC,9.63823384010903,56.3515653479893,21.2870652064437,14.8055528251876
2021,YR2021,Not classified,INX,..,..,..,..
2021,YR2021,OECD members,OED,8.71869773167787,65.2280241947894,18.8001708286903,18.0747089547901
2021,YR2021,Other small states,OSS,5.9508414784607,73.7137212852843,..,20.8917492398251
2021,YR2021,Pacific island small states,PSS,3.80443134254225,52.2824074742599,9.81017381117328,26.2747342814835
2021,YR2021,Post-demographic dividend,PST,9.02045104286283,65.1752262735202,19.1541076136218,18.3010288707919
2021,YR2021,Pre-demographic dividend,PRE,1.30960423490945,28.2950981120371,..,..
2021,YR2021,Small states,SST,5.23201992401864,68.2605515374192,..,21.8589707015131
2021,YR2021,South Asia,SAS,1.27131745268851,38.7549512539445,..,9.93612445042164
2021,YR2021,South Asia (IDA & IBRD),TSA,1.27131745268851,38.7549512539445,..,9.93612445042164
2021,YR2021,Sub-Saharan Africa,SSF,2.1792055903706,41.8127909314985,..,15.4748714256364
2021,YR2021,Sub-Saharan Africa (excluding high income),SSA,2.25100564061665,42.1536327182192,..,15.8850177675786
2021,YR2021,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.1792055903706,41.8127909314985,..,15.4748714256364
2021,YR2021,Upper middle income,UMC,3.1863395736468,54.9220662478236,..,15.8817951299142
2021,YR2021,World,WLD,6.50401415372015,62.9349049573425,..,17.0427357468218
2022,YR2022,Afghanistan,AFG,0.18147056,0.78598934,1.12605727,21.8454919236646
2022,YR2022,Albania,ALB,2.79900384,45.19117355,9.19367313,12.0411716018624
2022,YR2022,Algeria,DZA,1.71722472,47.39730072,5.3613677,16.5359089102657
2022,YR2022,American Samoa,ASM,..,..,..,..
2022,YR2022,Andorra,AND,5.53698158,73.46606445,15.87091827,..
2022,YR2022,Angola,AGO,1.51054609,51.60068893,6.69963503,8.09626587411972
2022,YR2022,Antigua and Barbuda,ATG,3.28934598,57.40574646,13.98856258,..
